F80697E9-7FD6-4665-8646-88E33EF71DFC,SecurityStubDxe
A2F436EA-A127-4EF8-957C-8048606FF670,SnpDxe
41FA68EA-3AF0-458B-AFD5-1EEFE9DD6F66,CsrPseudoOffsetInitDxe
C194C6EA-B68C-4981-B64B-9BD271474B20,PchSpiRuntime
49BA7EEB-49F4-4BB4-85DE-FD4FE7369E58,PlatformCpuPolicyPei
43788BEB-638F-434C-8A84-46D33A589E76,DxeBmcElog
58094BEC-30FE-459A-B232-3A60D1C78C16,WheaErrorLogListener
4D2E57EE-0E3F-44DD-93C4-D3B57E96945D,CpuS3DataDxe
DE23ACEE-CF55-4FB6-AA77-984AB53DE823,PchInitDxe
4FA7E1F2-CE8B-4D38-A3F8-342DC4515446,IioCfgUpdateDxeNeonCityEPRP
502B04F3-71AB-47B4-BEAE-4736EA190AA4,PciDxeInit
BB8C2CF3-A5E3-49EF-941B-4A01FAC6FD5F,SmiFlashDxe
9FB1A1F3-3B71-4324-B39A-745CBB015FFF,Ip4Dxe
9836ADF3-1072-692A-903D-19B8188019FD,HstiIhvProviderDxe10nm
B6A2AFF3-767C-5658-C37A-D1C82EF76543,MeUma
C7D9BAF4-DC9D-4B22-B4E7-7500EAA7B67F,SiliconDataInitPeim
A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,PiSmmCpuDxeSmm
4551F2F5-C684-4F27-936F-C7B04A5C5FF1,SecureBootDXE
B88303F6-2E0E-41CC-8510-F5892BF1D9D9,PlatformVariableInitPei
ADF01BF6-47D6-495D-B95B-687777807214,FirmwarePerformancePei
C92F1DF7-206C-46A7-B7D4-0F9B18E0E70A,UsbOcUpdateDxeWilsonCityRP
0D1ED2F7-E92B-4562-92DD-5C82EC917EAE,CRBPei
A0BAD9F7-AB78-491B-B583-C52B7F84B9E0,SmmControl
5C44EAF7-FF0B-462E-87F4-2D46460BF48F,TraceHubStatusCodeHandlerSmm
29CF55F8-B675-4F5D-8F2F-B87A3ECFD063,CsmVideo
AAD8B9F8-2C83-4E4B-96E8-C5B8B8AC56BF,JedecNvdimmSMM
C1C418F9-591D-461C-82A2-B9CD96DFEA86,LegacyInterrupt
94FF8FFA-65BF-4918-95CE-8141E487CA6B,PolicySampleDriver
02BA5CFC-D092-4404-9E52-A1B018525056,SiliconDataInitSmm
2CAD98FC-1897-4837-B313-E6F095F4F84C,OPAPlatConfigSkt1
76A7B4FC-C8D5-462D-A4D2-6E88338A772A,PlatformCpuPolicyDxe
B4E0CDFC-30CD-4B29-A445-B0AA95A532E4,SmmAccessPei
52C877FD-C27C-4779-B750-7880B28B4306,SetupConfigUpdateDxeNeonCityEPRP
7D6DF4FD-3650-4E77-BF3A-84DC988A025C,TcgStorageSecurity
E8C729FE-FB0A-4344-AD7E-48784116C9EF,SmmIpmiInitialize
961578FE-B6B7-44C3-AF35-6BC705CD2B1F,Fat
2C878DFE-F92E-4D00-BCED-146AFE099841,MemCacheInit
0D8039FF-49E9-4CC9-A806-BB7C31B0BCB0,AmiTpm20PlatformPei
454EF6FF-CF52-4A01-8B0B-20EC54231AAF,UsbOcUpdateDxeWilsonPointModular
